name,grade,birth_date_hijri,death_date_hijri,reliability_grade
Ma'n bin 'Isa al-Bajli معن بن عيسى البجلي,3rd Century AH [12th generation],,,Unknown
al-Mughira bin 'Abdur Rahman المغيرة بن عبد الرحمن,3rd Century AH [10th generation],,243.0,Unknown
al-Mfdl bin Fdalh al-Nswy المفضل بن فضالة النسوي,3rd Century AH [12th generation],,,Unknown
Mktwm bin al-'Abbas Abu مكتوم بن العباس أبو الفضل المروزي ويقال,3rd Century AH [12th generation],,,Unknown
Mnswr bin Mhajr al-Wasty Abu منصور بن مهاجر,3rd Century AH [10th generation],,,Unknown
Mhdy bin Ja'far bin Hyhan مهدي بن جعفر بن حيهان,3rd Century AH [10th generation],,230.0,Unknown
Musa bin Ayoub bin 'Isa موسى بن أيوب بن عيسى,3rd Century AH [10th generation],,,Unknown
Musa bin Bahr al-Mervazi موسى بن بحر المروزي,3rd Century AH [10th generation],,230.0,Unknown
Musa bin Sa'id bin al-N'man موسى بن سعيد بن النعمان بن بسام,3rd Century AH [11th generation],,,Unknown
Musa bin Sulaiman bin Isma'il موسى بن سليمان بن إسماعيل,3rd Century AH [10th generation],,,Unknown
Musa bin Sahl bin Qadim موسى بن سهل بن قادم,3rd Century AH [11th generation],,262.0,Unknown
Musa bin 'Abdur Rahman موسى بن عبد الرحمن بن زياد الحلبي,3rd Century AH [10th generation],,,Unknown
Musa bin Harun موسى بن هارون,3rd Century AH,,294.0,Unknown
Mu'ml bin al-Fadl مؤمل بن الفضل,3rd Century AH [10th generation],,230.0,Unknown
Maymun bin al-'Asbgh ميمون بن الأصبغ,3rd Century AH [11th generation],,256.0,Unknown
Maymun bin al-'Abbas ميمون بن العباس,3rd Century AH [11th generation],,254.0,Unknown
Nsr bin 'Asim al-Antaky نصر بن عاصم الأنطاكي,3rd Century AH [10th generation],,,Unknown
Nsr bin 'Amr al-Hmsy نصر بن عمرو الحمصي,3rd Century AH [11th generation],,,Unknown
Nsr bin Muhammad bin Sulaiman نصر بن محمد بن سليمان بن أبي ضمرة,3rd Century AH [10th generation],,,Unknown
Nsr bin al-Mhajr al-Msysy نصر بن المهاجر المصيصي,3rd Century AH [10th generation],,230.0,Unknown
Nasayr bin al-Farj نصير بن الفرج,3rd Century AH [11th generation],,245.0,Unknown
al-Ndr bin 'Abdullah النضر بن عبد الله الأصم,3rd Century AH [10th generation],,,Unknown
al-Nadr bin 'Abdullah bin Mahan النضر بن عبد الله بن ماهان,3rd Century AH [11th generation],,,Unknown
al-Nadr bin 'Abdullah al-Halwani النضر بن عبد الله الحلواني,3rd Century AH [11th generation],,,Unknown
Nwh bin Habib al-Qwmsy نوح بن حبيب القومسي,3rd Century AH [10th generation],,242.0,Unknown
Harun bin Hmyd al-D'hky هارون بن حميد الدهكي,3rd Century AH [11th generation],,,Unknown
Harun bin Zayd bin Abi al-Zarqa' هارون بن زيد بن أبي الزرقاء التغلبي,3rd Century AH [10th generation],,250.0,Unknown
Harun bin Salah bin Ibrahim هارون بن صالح بن إبراهيم بن محمد,3rd Century AH [10th generation],,220.0,Unknown
Harun bin 'Aabad al-Azdy هارون بن عباد الأزدي,3rd Century AH [10th generation],,,Unknown
Harun bin Mua'wiya bin هارون بن معاوية,3rd Century AH [10th generation],,,Unknown
Harun bin Musa bin Hyan هارون بن موسى بن حيان التميمي,3rd Century AH [11th generation],,248.0,Unknown
Hashim bin al-Qasim bin Shayba هاشم بن القاسم بن شيبة,3rd Century AH [10th generation],,,Unknown
Hdyh bin Abd al-Whab al-Mrwzy هدية بن عبد الوهاب,3rd Century AH [10th generation],,241.0,Unknown
Hrym bin Ms'r al-Azdy هريم بن مسعر الأزدي أبو عبد الله,3rd Century AH [10th generation],,,Unknown
Hisham bin Bhram al-Mda'iny هشام بن بهرام المدائني أبو محمد,3rd Century AH [10th generation],,,Unknown
Hisham bin 'Abdul Malik bin 'Imran هشام بن عبد الملك بن عمران اليزني,3rd Century AH [10th generation],,251.0,Unknown
Hanad bin al-Sari bin Yahya bin al-Sari هناد بن السري بن يحيى بن السري,3rd Century AH [12th generation],,331.0,Unknown
Hilal bin al-'Ala' bin Hilal bin 'Umar هلال بن العلاء بن هلال بن عمر,3rd Century AH [11th generation],,280.0,Unknown
al-Hythm bin Ayoub al-Slmy الهيثم بن أيوب السلمي أبو عمران الطالقان,3rd Century AH [10th generation],,238.0,Unknown
al-Hythm bin Habib الهيثم بن حبيب,3rd Century AH [10th generation],,,Unknown
al-Hythm bin Hyan الهيثم بن حيان,3rd Century AH [11th generation],,,Unknown
al-Hythm bin Khalid الهيثم بن خالد,3rd Century AH [12th generation],,,Unknown
al-Haytham bin Khalid al-Kundi الهيثم بن خالد الكندي,3rd Century AH [12th generation],,,Unknown
al-Walid bin Naf' الوليد بن نافع,3rd Century AH [10th generation],,,Unknown
al-Walid bin Yazid الوليد بن يزيد,3rd Century AH,,,Unknown
Wahb bin Zama' al-Tamimi وهب بن زمعة التميمي,3rd Century AH [10th generation],,,Unknown
Yahya bin Ibrahim bin Muhammad يحيى بن إبراهيم بن محمد بن أبي عبيدة,3rd Century AH [11th generation],,,Unknown
Yahya bin Isma'il al-Wasti يحيى بن إسماعيل الواسطي أبو زكريا,3rd Century AH [10th generation],,,Unknown
Yahya bin Aktham bin Muhammad يحيى بن أكثم بن محمد بن قطن,3rd Century AH [10th generation],,243.0,Unknown
Yahya bin Ayoub bin Bady يحيى بن أيوب بن بادي,3rd Century AH [11th generation],,289.0,Unknown
Yahya bin Da'ud bin Maymun يحيى بن داود بن ميمون الواسطي,3rd Century AH [10th generation],,244.0,Unknown
Yahya bin Zakaria bin Yahya يحيى بن زكريا بن يحيى النيسابوري الأعرج,3rd Century AH [12th generation],,307.0,Unknown
Yahya bin 'Aabad al-Sa'dy يحيى بن عباد السعدي,3rd Century AH [10th generation],,,Unknown
Yahya bin 'Abdullah bin Khaqan يحيى بن عبد الله بن خاقان,3rd Century AH,,,Unknown
Yahya bin 'Uthman bin Sa'id bin Kathir يحيى بن عثمان بن سعيد بن كثير,3rd Century AH [10th generation],,255.0,Unknown
Yahya bin Ghylan يحيى بن غيلان,3rd Century AH [11th generation],,,Unknown
Yahya bin al-Fadl al-Sjstany يحيى بن الفضل السجستاني,3rd Century AH [10th generation],,,Unknown
Yahya bin Muhammad bin Yahya يحيى بن محمد بن يحيى,3rd Century AH [11th generation],,267.0,Unknown
Yahya bin al-Ndr bin Abd يحيى بن النضر بن عبد الله الأصبهاني,3rd Century AH [11th generation],,,Unknown
Yahya bin Yahya bin Kathir يحيى بن يحيى بن كثير,3rd Century AH [10th generation],152.0,234.0,Unknown
Yahya bin Yzdad يحيى بن يزداد,3rd Century AH [11th generation],,,Unknown
Yazid bin Khalid bin Yazid يزيد بن خالد بن يزيد,3rd Century AH [10th generation],,232.0,Unknown
Yazid bin Muhammad bin Fadayl يزيد بن محمد بن فضيل الرسعني,3rd Century AH [11th generation],,,Unknown
Y'aqub bin Sufyan يعقوب بن سفيان,3rd Century AH [11th generation],,277.0,Unknown
Y'aqub bin Ka'b bin Hamd يعقوب بن كعب بن حامد الحلبي,3rd Century AH [10th generation],,,Unknown
Yusuf bin Hmad يوسف بن حماد,3rd Century AH [10th generation],,,Unknown
Yusuf bin Sa'id bin Muslim يوسف بن سعيد بن مسلم المصيصي,3rd Century AH [11th generation],,271.0,Unknown
Yusuf bin Musa al-Tstry يوسف بن موسى التستري أبو غسان,3rd Century AH [10th generation],,,Unknown
Yusuf bin Yahya al-Buwayti يوسف بن يحيى القرشي أبو يعقوب البويطي,3rd Century AH [10th generation],,232.0,Unknown
Yusuf bin Yazid bin Kamil al-Qarataysi يوسف بن يزيد بن كامل القراطيسي,3rd Century AH [11th generation],187.0,287.0,Unknown
Abu Husayn bin Yahya أبو حصين بن يحيى,3rd Century AH [10th generation],,,Unknown
Abu Ziyad al-Klaby al-Lghwy أبو زياد الكلابي اللغوي,3rd Century AH [10th generation],,,Unknown
Abu 'Alqama al-Frwy أبو علقمة الفروي,3rd Century AH [11th generation],,,Unknown
Abu Qdamh al-Mrwzy أبو قدامة المروزي,3rd Century AH [11th generation],,,Unknown
Abu Yahya أبو يحيى,3rd Century AH [12th generation],,,Unknown
Ahmed bin Yusuf bin Yazid أحمد بن يوسف بن يزيد,3rd Century AH,,,Unknown
Ahmed bin 'Asim al-Antaky Abu أحمد بن عاصم الأنطاكي,3rd Century AH,,,Unknown
Ahmed bin Hmyd bin Nstas أحمد بن حميد بن نسطاس,3rd Century AH,,,Unknown
Ahmed bin Yusuf al-Th'lby أحمد بن يوسف الثعلبي,3rd Century AH,,,Unknown
Ahmed bin 'Abdul Malik Abu أحمد بن عبد الملك,3rd Century AH,,,Unknown
Ahmed bin Musa bin Ishaq أحمد بن موسى بن إسحاق,3rd Century AH,,,Unknown
Ibrahim bin Ata'a Shykh إبراهيم بن عطاء,3rd Century AH,,,Unknown
Ibrahim bin Ja'far إبراهيم بن جعفر,3rd Century AH,,191.0,Unknown
Ibrahim bin Ubaid al-Tnafsy Akhw إبراهيم بن عبيد الطنافسي أخو,3rd Century AH,,,Unknown
Ibrahim bin Yahya bin Aba إبراهيم بن يحيى بن أبي,3rd Century AH,,,Unknown
Ibrahim bin Ishaq bin Rashid إبراهيم بن إسحاق بن راشد,3rd Century AH,,,Unknown
Ibrahim bin Salm إبراهيم بن سالم,3rd Century AH,,,Unknown
Ibrahim bin Rashid bin Mhran إبراهيم بن راشد بن مهران,3rd Century AH,,,Unknown
Ibrahim bin Thabit al-Jndana Wasty إبراهيم بن ثابت الجنداني واسطي,3rd Century AH,,,Unknown
Thabit bin 'Umar ثابت بن عمر,3rd Century AH,,,Unknown
al-Hasan bin S'hyl al-Tyas الحسن بن سهيل التياس,3rd Century AH,,,Unknown
al-Hasan bin Salah bin Aba الحسن بن صالح بن أبي,3rd Century AH,,,Unknown
al-Hasan bin 'Isa al-Hrby الحسن بن عيسى الحربي,3rd Century AH,,,Unknown
al-Hasan bin Ishaq bin Salm الحسن بن إسحاق بن سالم,3rd Century AH,,,Unknown
al-Harith bin 'Ubaid'h Shykh الحارث بن عبيدة,3rd Century AH,,,Unknown
al-Hakam bin Mrwan الحكم بن مروان,3rd Century AH,,,Unknown
Hafs bin 'Abdur Rahman al-Ghanwi حفص بن عبد الرحمن الغنوي,3rd Century AH,,,Unknown
Hajjaj bin Yusuf bin al-Sha'ir حجاج بن يوسف الشاعر,3rd Century AH,,259.0,Unknown
Hamza bin Muhammad al-Dhy Yqal حمزة بن محمد الذي يقال,3rd Century AH,,,Unknown
Khalid bin Abi Khalid al-Azrq خالد بن أبي خالد الأزرق,3rd Century AH,,,Unknown
Zayd bin Yahya al-Anmaty زيد بن يحيى الأنماطي,3rd Century AH,,,Unknown
Za'id'h bin Qdamh bin Za'id'h زائدة بن قدامة بن زائدة,3rd Century AH,,,Unknown
Sulaiman bin Slym Abu Hmam سليمان بن سليم أبو حمام,3rd Century AH,,,Unknown
Sulaiman bin Yazid Abu Da'ud سليمان بن يزيد أبو داود,3rd Century AH,,,Unknown
Slm bin Abi Arabh Abu سلم بن أبي عرابة,3rd Century AH,,240.0,Unknown
al-Sra bin Yahya bin al-Sra السري بن يحيى بن السري,3rd Century AH,,,Unknown
Sdqh bin 'Abdullah Shykh صدقة بن عبد الله,3rd Century AH,,,Unknown
'Abdullah bin Hassan al-Qardusi عبد الله بن حسان القردوسي,3rd Century AH,,,Unknown
'Abdullah bin Sinan عبد الله بن سنان,3rd Century AH,,,Unknown
'Abdullah bin Salam عبد الله بن سلام,3rd Century AH,,,Unknown
'Abdullah bin al-Hakam al-Khlal عبد الله بن الحكم الخلال,3rd Century AH,,,Unknown
'Abdur Rahman Mwla bina Hashim عبد الرحمن مولى بني هاشم,3rd Century AH,,197.0,Unknown
'Abdul Malik bin Ma'n al-Nhshly عبد الملك بن معن النهشلي,3rd Century AH,,,Unknown
'Abdul Malik bin 'Ubaidullah عبد الملك بن عبيد الله,3rd Century AH,,,Unknown
'Abdul Hameed bin Habib عبد الحميد بن حبيب,3rd Century AH,,,Unknown
'Ubaidullah bin Sulaiman al-Bahla عبيد الله بن سليمان الباهلي,3rd Century AH,,,Unknown
Ubaid bin Yahya عبيد بن يحيى,3rd Century AH,,,Unknown
Ubaid bin Yahya Abu Slym عبيد بن يحيى أبو سليم,3rd Century AH,,,Unknown
Ubaid bin Yahya Abu Yahya عبيد بن يحيى أبو يحيى,3rd Century AH,,,Unknown
Ubaid bin Muhammad al-Wraq عبيد بن محمد الوراق,3rd Century AH,,,Unknown
'Abbad bin al-Walid عباد بن الوليد,3rd Century AH,,,Unknown
'Umar bin 'Amr bin Maymun عمر بن عمرو بن ميمون,3rd Century AH,,,Unknown
'Uthman bin Talha bin 'Umar عثمان بن طلحة بن عمر,3rd Century AH,,,Unknown
'Uthman bin Ishaq عثمان بن إسحاق,3rd Century AH,,,Unknown
'Uthman bin Hafs al-Twmna عثمان بن حفص التومني,3rd Century AH,,,Unknown
'Uthman bin Salah al-Bghdady Shykh عثمان بن صالح البغدادي,3rd Century AH,,,Unknown
'Uthman bin Khrzadh al-Antaky Abu عثمان بن خرزاذ الأنطاكي,3rd Century AH,,,Unknown
Ala bin Nfyl al-Hrany Jd علي بن نفيل الحراني جد,3rd Century AH,,,Unknown
Ala bin Abi Talb al-Bzar علي بن أبي طالب البزار,3rd Century AH,,,Unknown
Ala bin Ishaq bin Slym علي بن إسحاق بن سليم,3rd Century AH,,,Unknown
Ala bin Ishaq al-Blkhy علي بن إسحاق البلخي,3rd Century AH,,,Unknown
Ala bin Hamza al-Ma'wly علي بن حمزة المعولي,3rd Century AH,,,Unknown
Ala bin Abd al-A'la al-Mharby علي بن عبد الأعلى المحاربي,3rd Century AH,,,Unknown
'Amr bin Hamza al-Qayni عمرو بن حمزة القيني,3rd Century AH,,,Unknown
'Amr bin Bashr al-Haritha Abu عمرو بن بشر الحارثي,3rd Century AH,,217.0,Unknown
'Amr bin 'Isa bin Yonus عمرو بن عيسى بن يونس,3rd Century AH,,,Unknown
'Isa bin Yonus Abu Musa عيسى بن يونس أبو موسى,3rd Century AH,,,Unknown
'Isa bin Muhammad al-Ktany al-Mrwzy عيسى بن محمد الكتاني المروزي,3rd Century AH,,,Unknown
'Amir bin Yahya عامر بن يحيى,3rd Century AH,,,Unknown
Ata'a bin 'Uthman al-Quraishi عطاء بن عثمان القرشي,3rd Century AH,,,Unknown
Ata'a bin al-Sa'ib bin Muhammad عطاء بن السائب بن محمد,3rd Century AH,,214.0,Unknown
'Asim bin Abi Bakr al-Zhra عاصم بن أبي بكر الزهري,3rd Century AH,,,Unknown
Awn bin Abi Awn al-Qrby عون بن أبي عون القربي,3rd Century AH,,,Unknown
Amar bin S'ad bin Amar عمار بن سعد بن عمار,3rd Century AH,,,Unknown
Asam bin Khalid Shykh Hmsy عصام بن خالد,3rd Century AH,,,Unknown
'Alqama bin 'Umar al-Kwfa علقمة بن عمر الكوفي,3rd Century AH,,,Unknown
'Urwa bin S'aid al-Ansari Skn عروة بن سعيد الأنصاري سكن,3rd Century AH,,,Unknown
al-Fadl bin Musa bin 'Isa الفضل بن موسى بن عيسى,3rd Century AH,,0.0,Unknown
al-Fadl bin al-Abbas bin Aba الفضل بن العباس بن أبي,3rd Century AH,,286.0,Unknown
al-Fdyl bin Abd al-Whab Abu الفضيل بن عبد الوهاب,3rd Century AH,,,Unknown
al-Fdyl bin al-Husain Abu Kaml الفضيل بن الحسين أبو كامل,3rd Century AH,,230.0,Unknown
Kathir bin Ziyad Abu Hmam كثير بن زياد أبو همام,3rd Century AH,,,Unknown
Khultum bin Muhammad al-Razy كلثوم بن محمد الرازي,3rd Century AH,,,Unknown
Muhammad bin Swyd al-Bdy Shykh محمد بن سويد العبدي,3rd Century AH,,,Unknown
Muhammad bin Y'aqub bin al-Mughira محمد بن يعقوب بن المغيرة,3rd Century AH,,,Unknown
Muhammad bin Swyd محمد بن سويد,3rd Century AH,,,Unknown
Muhammad bin Muslimh bin Hisham محمد بن مسلمة بن هشام,3rd Century AH,,,Unknown
